i,revision,theta
7490,medium,0.587299995
7491,medium,0.597435773
7492,medium,0.587545028
7493,medium,0.577273446
7494,medium,0.511224598
7495,medium,0.55806198
7496,medium,0.639090934
7497,medium,0.404043973
7498,medium,0.561064499
7499,medium,0.409561582
7500,medium,0.572462322
7501,medium,0.555781953
7502,medium,0.692727487
7503,medium,0.546072551
7504,medium,0.43400437
7505,medium,0.508498711
7506,medium,0.618573472
7507,medium,0.610618467
7508,medium,0.64254912
7509,medium,0.495469584
7510,medium,0.613548011
7511,medium,0.666029745
7512,medium,0.510348194
7513,medium,0.603930156
7514,medium,0.594654572
7515,medium,0.573785579
7516,medium,0.660400415
7517,medium,0.453121516
7518,medium,0.652326577
7519,medium,0.430140851
7520,medium,0.579330171
7521,medium,0.543408874
7522,medium,0.503579554
7523,medium,0.532145166
7524,medium,0.697307625
7525,medium,0.604138222
7526,medium,0.616637382
7527,medium,0.623883935
7528,medium,0.476601956
7529,medium,0.409730354
7530,medium,0.547281835
7531,medium,0.527069771
7532,medium,0.500440265
7533,medium,0.549712163
7534,medium,0.463968435
7535,medium,0.657213928
7536,medium,0.612839097
7537,medium,0.430979568
7538,medium,0.417039164
7539,medium,0.596035912
7540,medium,0.611256993
7541,medium,0.518217476
7542,medium,0.623870633
7543,medium,0.450272148
7544,medium,0.427026689
7545,medium,0.57271781
7546,medium,0.528088016
7547,medium,0.573617114
7548,medium,0.453580976
7549,medium,0.440773053
7550,medium,0.599575556
7551,medium,0.568762539
7552,medium,0.463474014
7553,medium,0.631634101
7554,medium,0.646121918
7555,medium,0.516634452
7556,medium,0.657661879
7557,medium,0.457596509
7558,medium,0.687452559
7559,medium,0.512763646
7560,medium,0.687876596
7561,medium,0.694790966
7562,medium,0.679820178
7563,medium,0.431832151
7564,medium,0.431448291
7565,medium,0.536949125
7566,medium,0.571026989
7567,medium,0.697709024
7568,medium,0.472777838
7569,medium,0.67559752
7570,medium,0.603880875
7571,medium,0.543166192
7572,medium,0.691809518
7573,medium,0.488760086
7574,medium,0.557806597
7575,medium,0.422987281
7576,medium,0.4585371
7577,medium,0.408107314
7578,medium,0.681693072
7579,medium,0.51085643
7580,medium,0.440615462
7581,medium,0.524972745
7582,medium,0.548939726
7583,medium,0.540788807
7584,medium,0.518088488
7585,medium,0.568041352
7586,medium,0.488304754
7587,medium,0.596445937
7588,medium,0.455248544
7589,medium,0.428940692
7590,medium,0.685005806
7591,medium,0.475674207
7592,medium,0.421816772
7593,medium,0.515517456
7594,medium,0.592063267
7595,medium,0.416417723
7596,medium,0.451010395
7597,medium,0.594765853
7598,medium,0.648023871
7599,medium,0.510699828
7600,medium,0.478215266
7601,medium,0.405021558
7602,medium,0.553161535
7603,medium,0.679611643
7604,medium,0.403463721
7605,medium,0.481306112
7606,medium,0.679071799
7607,medium,0.674020751
7608,medium,0.690310562
7609,medium,0.455114202
7610,medium,0.515453237
7611,medium,0.442376717
7612,medium,0.411135324
7613,medium,0.596610064
7614,medium,0.585152542
7615,medium,0.450867368
7616,medium,0.68232878
7617,medium,0.650048611
7618,medium,0.476693404
7619,medium,0.601681132
7620,medium,0.6567819
7621,medium,0.424602559
7622,medium,0.557077939
7623,medium,0.476468678
7624,medium,0.566902952
7625,medium,0.438118172
7626,medium,0.413357733
7627,medium,0.640205036
7628,medium,0.444185867
7629,medium,0.551899023
7630,medium,0.513282448
7631,medium,0.493261814
7632,medium,0.516360892
7633,medium,0.61224704
7634,medium,0.535221241
7635,medium,0.442993983
7636,medium,0.522611735
7637,medium,0.484861957
7638,medium,0.552909785
7639,medium,0.59108053
7640,medium,0.53716321
7641,medium,0.685243899
7642,medium,0.697061221
7643,medium,0.479572848
7644,medium,0.451537534
7645,medium,0.687933356
7646,medium,0.602092
7647,medium,0.429941576
7648,medium,0.507421272
7649,medium,0.614238589
7650,medium,0.543765878
7651,medium,0.492089615
7652,medium,0.62123818
7653,medium,0.408692666
7654,medium,0.438941245
7655,medium,0.656623097
7656,medium,0.657900862
7657,medium,0.684551741
7658,medium,0.61147457
7659,medium,0.401001192
7660,medium,0.601523568
7661,medium,0.503714294
7662,medium,0.431622374
7663,medium,0.402825575
7664,medium,0.409607689
7665,medium,0.439595627
7666,medium,0.678120608
7667,medium,0.444567697
7668,medium,0.656990685
7669,medium,0.46083463
7670,medium,0.540485725
7671,medium,0.440093202
7672,medium,0.581507383
7673,medium,0.685644213
7674,medium,0.455734618
7675,medium,0.47036086
7676,medium,0.400545697
7677,medium,0.685187762
7678,medium,0.463793009
7679,medium,0.663402993
7680,medium,0.647117518
7681,medium,0.664031403
7682,medium,0.696098902
7683,medium,0.576373622
7684,medium,0.682460807
7685,medium,0.571074241
7686,medium,0.460138668
7687,medium,0.44743771
7688,medium,0.407070678
7689,medium,0.673629184
7690,medium,0.684977843
7691,medium,0.522909746
7692,medium,0.530906751
7693,medium,0.671891315
7694,medium,0.507653205
7695,medium,0.531929986
7696,medium,0.543109048
7697,medium,0.56483377
7698,medium,0.547368471
7699,medium,0.588899926
7700,medium,0.535849811
7701,medium,0.65530802
7702,medium,0.41390936
7703,medium,0.494518143
7704,medium,0.693637252
7705,medium,0.618062486
7706,medium,0.459901032
7707,medium,0.528794672
7708,medium,0.609809436
7709,medium,0.447560181
7710,medium,0.679346117
7711,medium,0.425865579
7712,medium,0.651570423
7713,medium,0.522281286
7714,medium,0.46246398
7715,medium,0.437297794
7716,medium,0.666879407
7717,medium,0.5021677
7718,medium,0.698991966
7719,medium,0.585112188
7720,medium,0.420631395
7721,medium,0.433820584
7722,medium,0.568382466
7723,medium,0.5329844
7724,medium,0.424887848
7725,medium,0.432800468
7726,medium,0.668296049
7727,medium,0.542455125
7728,medium,0.463117246
7729,medium,0.520142781
7730,medium,0.611356364
7731,medium,0.662168902
7732,medium,0.457726701
7733,medium,0.466983423
7734,medium,0.406025853
7735,medium,0.466043346
7736,medium,0.626640942
7737,medium,0.452236982
7738,medium,0.629112042
7739,medium,0.683300273
7740,medium,0.487858985
7741,medium,0.600394062
7742,medium,0.467150426
7743,medium,0.467645643
7744,medium,0.459972495
7745,medium,0.567567367
7746,medium,0.424020832
7747,medium,0.518964827
7748,medium,0.536783554
7749,medium,0.590936912
7750,medium,0.420376138
7751,medium,0.504732189
7752,medium,0.595587212
7753,medium,0.558562381
7754,medium,0.500773487
7755,medium,0.51892794
7756,medium,0.437261239
7757,medium,0.574734875
7758,medium,0.583775646
7759,medium,0.690291763
7760,medium,0.595555608
7761,medium,0.602563784
7762,medium,0.460667189
7763,medium,0.57881229
7764,medium,0.593446659
7765,medium,0.49601994
7766,medium,0.635785575
7767,medium,0.59986967
7768,medium,0.61082484
7769,medium,0.59116974
7770,medium,0.555199342
7771,medium,0.48125973
7772,medium,0.532700925
7773,medium,0.521047576
7774,medium,0.539609648
7775,medium,0.638265468
7776,medium,0.479694631
7777,medium,0.631298252
7778,medium,0.402864504
7779,medium,0.407326158
7780,medium,0.583522906
7781,medium,0.675709964
7782,medium,0.468480137
7783,medium,0.692434908
7784,medium,0.434193703
7785,medium,0.550659938
7786,medium,0.4973549
7787,medium,0.454772617
7788,medium,0.490370427
7789,medium,0.441639691
7790,medium,0.446111894
7791,medium,0.472683932
7792,medium,0.453274172
7793,medium,0.477910084
7794,medium,0.685798978
7795,medium,0.401141484
7796,medium,0.429095132
7797,medium,0.465075135
7798,medium,0.48288363
7799,medium,0.694558789
7800,medium,0.561108453
7801,medium,0.487513457
7802,medium,0.642203189
7803,medium,0.493970009
7804,medium,0.60132278
7805,medium,0.658932582
7806,medium,0.641891124
7807,medium,0.546038903
7808,medium,0.56904108
7809,medium,0.682196997
7810,medium,0.524286291
7811,medium,0.537539668
7812,medium,0.413236175
7813,medium,0.605759057
7814,medium,0.675556277
7815,medium,0.45953225
7816,medium,0.568158237
7817,medium,0.685151681
7818,medium,0.694878163
7819,medium,0.642295839
7820,medium,0.632851207
7821,medium,0.43616743
7822,medium,0.666440771
7823,medium,0.481383348
7824,medium,0.682750596
7825,medium,0.609973291
7826,medium,0.605298712
7827,medium,0.636211671
7828,medium,0.554833937
7829,medium,0.477709628
7830,medium,0.557518244
7831,medium,0.531186991
7832,medium,0.673845181
7833,medium,0.636566893
7834,medium,0.432336495
7835,medium,0.595476516
7836,medium,0.686378151
7837,medium,0.442080493
7838,medium,0.424473507
7839,medium,0.411468545
7840,medium,0.512464075
7841,medium,0.408305765
7842,medium,0.595854096
7843,medium,0.571986476
7844,medium,0.434840306
7845,medium,0.446079887
7846,medium,0.67173902
7847,medium,0.483261273
7848,medium,0.473111553
7849,medium,0.629040465
7850,medium,0.443774423
7851,medium,0.611645119
7852,medium,0.438865099
7853,medium,0.653892446
7854,medium,0.506814485
7855,medium,0.562841144
7856,medium,0.462981078
7857,medium,0.587536657
7858,medium,0.594994405
7859,medium,0.433485936
7860,medium,0.461116008
7861,medium,0.589236419
7862,medium,0.613521363
7863,medium,0.491171405
7864,medium,0.657309747
7865,medium,0.526642204
7866,medium,0.437541012
7867,medium,0.417776325
7868,medium,0.495024714
7869,medium,0.66938292
7870,medium,0.416737631
7871,medium,0.439178473
7872,medium,0.52084304
7873,medium,0.677959287
7874,medium,0.566971958
7875,medium,0.542817251
7876,medium,0.641411331
7877,medium,0.433322405
7878,medium,0.525706662
7879,medium,0.414697728
7880,medium,0.641041884
7881,medium,0.687264111
7882,medium,0.412716295
7883,medium,0.613544437
7884,medium,0.427546785
7885,medium,0.549214163
7886,medium,0.570536662
7887,medium,0.429703649
7888,medium,0.49506293
7889,medium,0.455749168
7890,medium,0.497518137
7891,medium,0.434976791
7892,medium,0.522972239
7893,medium,0.649641279
7894,medium,0.661885095
7895,medium,0.409906481
7896,medium,0.471027403
7897,medium,0.52886083
7898,medium,0.584638269
7899,medium,0.578613349
7900,medium,0.40499332
7901,medium,0.40190106
7902,medium,0.442660075
7903,medium,0.611201885
7904,medium,0.697482605
7905,medium,0.603975183
7906,medium,0.550663979
7907,medium,0.428034113
7908,medium,0.665925695
7909,medium,0.616531314
7910,medium,0.475438177
7911,medium,0.432383767
7912,medium,0.54078368
7913,medium,0.438037489
7914,medium,0.462788687
7915,medium,0.659418775
7916,medium,0.401321114
7917,medium,0.682542282
7918,medium,0.462967494
7919,medium,0.631585483
7920,medium,0.430782607
7921,medium,0.592326402
7922,medium,0.51637594
7923,medium,0.495048997
7924,medium,0.684491144
7925,medium,0.573347004
7926,medium,0.566521614
7927,medium,0.614786955
7928,medium,0.62037303
7929,medium,0.668968624
7930,medium,0.693608277
7931,medium,0.493352624
7932,medium,0.604444975
7933,medium,0.48998785
7934,medium,0.529648351
7935,medium,0.402076041
7936,medium,0.50403174
7937,medium,0.587730035
7938,medium,0.603273201
7939,medium,0.499489934
7940,medium,0.672421778
7941,medium,0.696691084
7942,medium,0.514789855
7943,medium,0.501421575
7944,medium,0.544507259
7945,medium,0.640990143
7946,medium,0.449251472
7947,medium,0.569868805
7948,medium,0.594977455
7949,medium,0.540117369
7950,medium,0.544427656
7951,medium,0.501773917
7952,medium,0.413131075
7953,medium,0.583020792
7954,medium,0.443795737
7969,medium,0.659665479
7972,medium,0.438538029
7975,medium,0.57782943
7976,medium,0.696791749
7980,medium,0.679207902
7982,medium,0.546070006
7985,medium,0.542491422
7987,medium,0.585254404
7988,medium,0.48891793
7989,medium,0.532436944
7990,medium,0.464298463
7993,medium,0.517138891
7996,medium,0.42338484
8006,medium,0.461996431
8015,medium,0.61888878
8018,medium,0.553574338
8019,medium,0.663939598
8020,medium,0.426518639
8021,medium,0.509149118
8022,medium,0.568925585
8023,medium,0.658791398
8024,medium,0.553332637
8025,medium,0.475739611
8026,medium,0.535065823
8027,medium,0.602533036
8028,medium,0.564714274
8029,medium,0.482439826
8030,medium,0.604474797
8031,medium,0.411071728
8032,medium,0.569456273
8033,medium,0.641340982
8034,medium,0.610442234
8035,medium,0.452265016
8036,medium,0.450009477
8037,medium,0.436439799
8038,medium,0.588985206
8039,medium,0.583768916
8040,medium,0.559376224
8041,medium,0.409572828
8042,medium,0.670676355
8043,medium,0.649928505
8044,medium,0.646511508
8045,medium,0.463360722
8046,medium,0.611265458
8047,medium,0.638625208
8048,medium,0.451585148
8049,medium,0.517035443
8050,medium,0.437100244
8051,medium,0.675643128
8052,medium,0.677957156
8053,medium,0.513751591
8054,medium,0.490414195
8055,medium,0.418661363
8056,medium,0.663993642
8057,medium,0.418650945
8058,medium,0.598720345
8059,medium,0.46579234
8060,medium,0.528690141
8061,medium,0.514988852
8062,medium,0.618033708
8063,medium,0.440581702
8064,medium,0.403739674
8065,medium,0.676775276
8066,medium,0.506658301
8067,medium,0.404766218
8068,medium,0.581873291
8069,medium,0.429253059
8070,medium,0.583971538
8071,medium,0.433528604
8072,medium,0.549782771
8073,medium,0.451447774
8074,medium,0.524700292
8075,medium,0.642534538
8076,medium,0.524180665
8077,medium,0.404466848
8078,medium,0.533581443
8079,medium,0.6913642
8080,medium,0.45073766
8081,medium,0.405991662
8082,medium,0.687781867
8083,medium,0.461837075
8084,medium,0.600588665
8085,medium,0.453142817
8086,medium,0.687604741
8087,medium,0.414114784
8088,medium,0.617020578
8089,medium,0.649785429
8090,medium,0.542733411
8091,medium,0.495057897
8092,medium,0.670246542
8093,medium,0.530191951
8094,medium,0.568212325
8095,medium,0.604825519
8096,medium,0.686420978
8097,medium,0.43379861
8098,medium,0.551225448
8099,medium,0.426418445
8100,medium,0.684369542
8101,medium,0.614052589
8102,medium,0.521360612
8103,medium,0.473082279
8104,medium,0.502709084
8105,medium,0.517307217
8106,medium,0.693943464
8107,medium,0.617337754
8108,medium,0.477650831
8109,medium,0.671219533
8110,medium,0.422648097
8111,medium,0.406908139
8112,medium,0.699902384
8113,medium,0.45931433
8114,medium,0.447114464
8115,medium,0.585011604
8116,medium,0.457942404
8117,medium,0.463099722
8118,medium,0.678992898
8119,medium,0.485605148
8120,medium,0.425306559
8121,medium,0.652797795
8122,medium,0.479264707
8123,medium,0.407934605
8124,medium,0.523080144
8125,medium,0.480138203
8126,medium,0.688483429
8127,medium,0.656063121
8128,medium,0.527873009
8129,medium,0.402799368
8130,medium,0.540539845
8131,medium,0.673983063
8132,medium,0.557521123
8133,medium,0.676269543
8134,medium,0.692180343
8135,medium,0.54398118
8136,medium,0.533270615
8137,medium,0.698870852
8138,medium,0.528234763
8139,medium,0.627611627
8140,medium,0.686564168
8141,medium,0.614912689
8142,medium,0.649730103
8143,medium,0.459775219
8144,medium,0.626139431
8145,medium,0.628130297
8146,medium,0.615685804
8147,medium,0.623308296
8148,medium,0.627988839
8149,medium,0.666307279
8150,medium,0.452207959
8151,medium,0.603649424
8152,medium,0.582354717
8153,medium,0.588215875
8154,medium,0.539103914
8155,medium,0.562558772
8156,medium,0.554557496
8157,medium,0.427189319
8158,medium,0.669322849
8159,medium,0.646291425
8160,medium,0.633450426
8161,medium,0.461752132
8162,medium,0.46536564
8163,medium,0.564874837
8164,medium,0.434175385
8165,medium,0.631446662
8166,medium,0.657185403
8167,medium,0.433862119
8168,medium,0.64808818
8169,medium,0.581519282
8170,medium,0.50384559
8171,medium,0.682236973
8172,medium,0.556284188
8173,medium,0.519676728
8174,medium,0.404092843
8175,medium,0.502287708
8176,medium,0.690865021
8177,medium,0.4037557
8178,medium,0.560617599
8179,medium,0.591503445
8180,medium,0.565732886
8181,medium,0.476862233
8182,medium,0.528085236
8183,medium,0.418738858
8184,medium,0.467969253
8185,medium,0.534873126
8186,medium,0.546039847
8187,medium,0.61056001
8188,medium,0.572862836
8189,medium,0.608135696
8190,medium,0.446523861
8191,medium,0.560405599
8192,medium,0.517739816
8193,medium,0.689679417
8194,medium,0.623057064
8195,medium,0.634123978
8196,medium,0.659222754
8197,medium,0.593553098
8198,medium,0.623237737
8199,medium,0.636533124
8200,medium,0.527990194
8201,medium,0.624922268
8202,medium,0.491441721
8203,medium,0.520148421
8204,medium,0.422127053
8205,medium,0.481030926
8206,medium,0.557716847
8207,medium,0.53842272
8208,medium,0.439343165
8209,medium,0.49631453
8210,medium,0.628941381
8211,medium,0.413347247
8212,medium,0.692279279
8213,medium,0.618735893
8214,medium,0.429733447
8215,medium,0.412418001
8216,medium,0.568441487
8217,medium,0.465109001
8218,medium,0.46789593
8219,medium,0.654630584
8220,medium,0.416824076
8221,medium,0.408643067
8222,medium,0.550203922
8223,medium,0.525429387
8224,medium,0.63038498
8225,medium,0.449921059
8226,medium,0.536628138
8227,medium,0.480589546
8228,medium,0.538870325
8229,medium,0.591112117
8230,medium,0.651798078
8231,medium,0.69641028
8232,medium,0.670642492
8233,medium,0.405636874
8234,medium,0.532458608
8235,medium,0.6727588
8236,medium,0.665388412
8237,medium,0.454556733
8238,medium,0.447546005
8239,medium,0.40337716
8240,medium,0.574158856
8241,medium,0.605509556
8242,medium,0.672965591
8243,medium,0.511693553
8244,medium,0.485856113
8245,medium,0.609068939
8246,medium,0.635708708
8247,medium,0.614262332
8248,medium,0.660436418
8249,medium,0.606195074
8250,medium,0.589045803
8251,medium,0.573694162
8252,medium,0.680186092
8253,medium,0.517250571
8254,medium,0.666308124
8255,medium,0.648136993
